date,Open,High,Low,Volume,RSI,MACD,MACD_Signal,Close
2012-08-16 00:00:00,20151.689453125,20151.689453125,19919.560546875,1058200000,66.82833332377857,218.14504533511717,195.12094159806975,19962.94921875
2012-08-17 00:00:00,20057.310546875,20147.390625,20047.640625,1209400000,64.062559844149,214.33646898731968,198.96404707591975,20116.0703125
2012-08-20 00:00:00,20080.3203125,20109.560546875,19911.490234375,1020600000,59.111467139587724,207.968587942898,200.76495524931542,20104.26953125
2012-08-21 00:00:00,20111.970703125,20141.16015625,19979.580078125,1049000000,58.38547503697641,200.2760725896551,200.66717871738336,20100.08984375
2012-08-22 00:00:00,19996.73046875,19996.73046875,19853.419921875,1032600000,55.64531520481086,175.03037080902868,195.53981713571244,19887.779296875
2012-08-23 00:00:00,19935.130859375,20133.41015625,19935.130859375,1231800000,61.82661455395757,172.757484134072,190.98335053538437,20132.240234375
2012-08-24 00:00:00,19930.44921875,19930.44921875,19840.189453125,1124300000,46.86011305039733,148.88859518208483,182.5643994647245,19880.029296875
2012-08-27 00:00:00,19939.5390625,19939.5390625,19769.4296875,1211800000,42.7834473246772,122.00095602959118,170.45171077769785,19798.669921875
2012-08-28 00:00:00,19723.30078125,19856.3203125,19723.30078125,1077300000,43.33612396992679,100.59229355508069,156.47982733317443,19811.80078125
2012-08-29 00:00:00,19857.609375,19863.470703125,19770.5390625,1075000000,36.04314263367302,80.81480126957831,141.34682212045522,19788.509765625
2012-08-30 00:00:00,19657.19921875,19657.19921875,19509.310546875,1453000000,34.02408241050955,45.60437777643892,122.19833325165196,19552.91015625
2012-08-31 00:00:00,19516.94921875,19554.259765625,19450.76953125,1347000000,33.736119628484545,11.887000008005998,100.13606660292278,19482.5703125
2012-09-03 00:00:00,19414.619140625,19608.55078125,19386.0390625,1166300000,28.547354114182554,-8.55143129213684,78.39856702391086,19559.2109375
2012-09-04 00:00:00,19540.9296875,19572.310546875,19414.509765625,1146600000,30.51517167497444,-34.781587296041835,55.762536159920316,19429.91015625
2012-09-05 00:00:00,19330.16015625,19330.16015625,19116.83984375,1773200000,27.187177218665425,-77.65817469458852,29.07839398901855,19145.0703125
2012-09-06 00:00:00,19101.9296875,19216.080078125,19076.7890625,1360600000,23.38815442535298,-105.24215107869895,2.2142849754750493,19209.30078125
2012-09-07 00:00:00,19537.9296875,19829.01953125,19484.240234375,3303600000,43.38857952767753,-78.36056247845409,-13.900684515310779,19802.16015625
2012-09-10 00:00:00,19876.41015625,19930.369140625,19764.689453125,3198100000,44.08132768694211,-54.41140990728309,-22.002829593705243,19827.169921875
2012-09-11 00:00:00,19757.369140625,19907.30078125,19658.7109375,1623600000,49.296170964063705,-32.57788042950415,-24.117839760865024,19857.880859375
2012-09-12 00:00:00,19996.140625,20118.189453125,19996.140625,1365000000,48.64452290764203,2.250625455417321,-18.844146717608556,20075.390625
2012-09-13 00:00:00,20061.970703125,20146.76953125,20009.5,1237100000,54.47514607379099,27.297813999670325,-9.61575457415278,20047.630859375
2012-09-14 00:00:00,20479.380859375,20648.099609375,20475.740234375,2554600000,67.50904814650838,93.04978506425687,10.917353353529151,20629.779296875
2012-09-17 00:00:00,20758.490234375,20758.490234375,20591.439453125,1548700000,67.71579821873047,145.76441495030667,37.88676567288466,20658.109375
